videoid,contentUrl,duration,page_dir,name
1022070502,https://ak.picdn.net/shutterstock/videos/1022070502/preview/stock-footage-panning-shot-of-beautiful-cosmos-flower-with-wind-blow-in-field.mp4,PT00H00M10S,178001_178050,Panning shot of beautiful cosmos flower with wind blow in field
1053571901,https://ak.picdn.net/shutterstock/videos/1053571901/preview/stock-footage-close-up-poisonous-mushroom-in-the-nature-background.mp4,PT00H00M09S,172451_172500,Close up poisonous mushroom in the nature background
1015700557,https://ak.picdn.net/shutterstock/videos/1015700557/preview/stock-footage-over-the-clouds.mp4,PT00H00M10S,181251_181300,Over the clouds
1017846112,https://ak.picdn.net/shutterstock/videos/1017846112/preview/stock-footage-kyiv-ukraine-february-show-in-the-fashion-week-catwalk.mp4,PT00H00M17S,063301_063350,"Kyiv, ukraine – february 6, 2017. show in the fashion week. catwalk. "
9729365,https://ak.picdn.net/shutterstock/videos/9729365/preview/stock-footage-emergence-of-chess-pawn-on-the-chess-board-by-hand-in-glove.mp4,PT00H00M06S,122701_122750,Emergence of chess pawn on the chess board by hand in glove
1019973400,https://ak.picdn.net/shutterstock/videos/1019973400/preview/stock-footage-slow-motion-of-waves-on-dark-water-surface-with-play-of-flecks-of-bright-light-close-up-amazing.mp4,PT00H00M43S,144051_144100,Slow motion of waves on dark water surface with play of flecks of bright light close up. amazing dramatic natural background. shooting with 180fps. epic mystical and magic night view. crystal clear
1034736584,https://ak.picdn.net/shutterstock/videos/1034736584/preview/stock-footage-young-girls-standing-near-start-line-on-track-waiting-for-command-and-starting-run.mp4,PT00H00M07S,198101_198150,"Young girls standing near start line on track, waiting for command and starting run"
1036398086,https://ak.picdn.net/shutterstock/videos/1036398086/preview/stock-footage-shenzhen-china-video-inside-iphone-factory-in-china.mp4,PT00H00M09S,038051_038100,Shenzhen/china  06/29/2019  video   inside iphone factory in china 
1061131849,https://ak.picdn.net/shutterstock/videos/1061131849/preview/stock-footage-young-serious-thoughtful-business-woman-with-unsure-face-working-on-laptop-computer-in-home-office.mp4,PT00H00M16S,183551_183600,"Young serious thoughtful business woman with unsure face working on laptop computer in home office, thinking of problem solution focused girl close up smiling woman looking at laptop screen at remote "
5493650,https://ak.picdn.net/shutterstock/videos/5493650/preview/stock-footage-black-rosary-falling-down-the-floor.mp4,PT00H00M06S,123501_123550,Black rosary falling down the floor
1024825541,https://ak.picdn.net/shutterstock/videos/1024825541/preview/stock-footage-therapeutic-riding-trainer-with-young-kid-shot.mp4,PT00H00M12S,018301_018350,Therapeutic riding trainer with young kid shot
34613545,https://ak.picdn.net/shutterstock/videos/34613545/preview/stock-footage-eastern-sarus-crane.mp4,PT00H00M20S,014501_014550,Eastern sarus crane.
12032969,https://ak.picdn.net/shutterstock/videos/12032969/preview/stock-footage-flush-clean-wc-water-splash-in-toilet-bottom-view.mp4,PT00H00M17S,194601_194650,"Flush clean wc, water splash in toilet, bottom view"
1855687,https://ak.picdn.net/shutterstock/videos/1855687/preview/stock-footage-engine-on-fire-d-green-screen-hd-fps-loop-d-render-p.mp4,PT00H00M10S,070101_070150,"Engine on fire 3d (green screen, hd, 30fps, loop, 3d render) 1080p"
771670,https://ak.picdn.net/shutterstock/videos/771670/preview/stock-footage-leaves-are-highlighted-by-sun.mp4,PT00H00M16S,195251_195300,Leaves are highlighted by sun
15721393,https://ak.picdn.net/shutterstock/videos/15721393/preview/stock-footage-singers-celebrate-winter-solstice-with-ceremony-drumming-and-song-in-candlelight-surrounded-by.mp4,PT00H00M23S,019301_019350,"Singers celebrate winter solstice with ceremony, drumming, and song in candlelight surrounded by darkness"
33038209,https://ak.picdn.net/shutterstock/videos/33038209/preview/stock-footage-the-chef-prepares-pizza-in-the-open-kitchen-restaurant-of-the-restaurant-k-slow-motion.mp4,PT00H00M22S,189651_189700,"The chef prepares pizza in the open kitchen restaurant of the restaurant. 4k, slow motion"
25471247,https://ak.picdn.net/shutterstock/videos/25471247/preview/stock-footage-close-up-patina-on-ancient-archived-paper-material-surface-k-p-fps-ultrahd-panning-footage.mp4,PT00H00M09S,195451_195500,Close-up patina on ancient archived paper material surface 4k 2160p 30fps ultrahd  panning footage - old book embossed protective covering  slow pan 3840x2160 uhd video
1046219539,https://ak.picdn.net/shutterstock/videos/1046219539/preview/stock-footage-instant-coffee-pouring-into-a-white-cup-in-slow-motion.mp4,PT00H00M35S,033551_033600,Instant coffee pouring into a white cup in slow motion.
15158944,https://ak.picdn.net/shutterstock/videos/15158944/preview/stock-footage-business-woman-writes-on-a-whiteboard-euro-on-a-green-screen.mp4,PT00H00M14S,181701_181750,Business woman writes on a whiteboard euro on a green screen
11624711,https://ak.picdn.net/shutterstock/videos/11624711/preview/stock-footage-close-up-slow-motion-shot-of-woman-hugging-pillow-on-bed-cedar-hills-utah-united-states.mp4,PT00H00M10S,055751_055800,"Close up slow motion shot of woman hugging pillow on bed / cedar hills, utah, united states"
26905630,https://ak.picdn.net/shutterstock/videos/26905630/preview/stock-footage-two-adult-men-spin-on-the-carousel-men-remembered-childhood.mp4,PT00H00M14S,062151_062200,Two adult men spin on the carousel. men remembered childhood.
34587916,https://ak.picdn.net/shutterstock/videos/34587916/preview/stock-footage-woman-walking-on-beach-barefoot-at-sunset-and-waves-splashes-in-slow-motion-with-lens-flare-effects.mp4,PT00H00M27S,083301_083350,Woman walking on beach barefoot at sunset and waves splashes in slow motion with lens flare effects. 1920x1080
17952751,https://ak.picdn.net/shutterstock/videos/17952751/preview/stock-footage-home-made-weather-vane-of-a-plastic-bottle.mp4,PT00H00M14S,144301_144350,Home-made weather vane of a plastic bottle
1063372117,https://ak.picdn.net/shutterstock/videos/1063372117/preview/stock-footage-parents-feed-their-child-with-a-fruit-while-sitting-in-the-christmas-interior-family-wearing-xmas.mp4,PT00H00M15S,050601_050650,Parents feed their child with a fruit while sitting in the christmas interior. family wearing xmas outfits eat tangerines. high quality 4k footage
1030138034,https://ak.picdn.net/shutterstock/videos/1030138034/preview/stock-footage-italy-florence-april-trees-with-green-leaves.mp4,PT00H00M13S,146651_146700,"Italy, florence - april, 2016: trees with green leaves"
11965712,https://ak.picdn.net/shutterstock/videos/11965712/preview/stock-footage-busy-highway-near-houses-in-evening-light.mp4,PT00H00M15S,020751_020800,Busy highway near houses in evening light
1055644184,https://ak.picdn.net/shutterstock/videos/1055644184/preview/stock-footage-spring-landscape-field-of-feather-grass.mp4,PT00H00M13S,138351_138400,Spring landscape field of feather grass
1013093546,https://ak.picdn.net/shutterstock/videos/1013093546/preview/stock-footage-professional-rock-climber-on-a-cliff.mp4,PT00H00M07S,130101_130150,Professional rock climber on a cliff
1034614136,https://ak.picdn.net/shutterstock/videos/1034614136/preview/stock-footage--s-footage-of-insect-eats-leaf.mp4,PT00H00M21S,170651_170700,1960s: footage of insect eats leaf.
22715749,https://ak.picdn.net/shutterstock/videos/22715749/preview/stock-footage-aerial-footage-of-solar-panels-on-rooftop.mp4,PT00H00M12S,134101_134150,Aerial footage of solar panels on rooftop
15999748,https://ak.picdn.net/shutterstock/videos/15999748/preview/stock-footage-a-cool-aerial-shot-of-cars-and-semi-trucks-driving-on-i-highway-in-the-vast-desert-near-las.mp4,PT00H00M15S,091551_091600,A cool aerial shot of cars and semi trucks driving on i-15 highway in the vast desert near las vegas nevada
8264569,https://ak.picdn.net/shutterstock/videos/8264569/preview/stock-footage-beautiful-background-with-purple-balloons-flying-up-purple-background-loop-animation-k-other.mp4,PT00H00M20S,149051_149100,Beautiful background with purple balloons flying up. purple background. loop animation. 4k. other versions in my profile.
18479812,https://ak.picdn.net/shutterstock/videos/18479812/preview/stock-footage-young-adult-woman-using-mobile-phone-outdoors-against-city-bridge.mp4,PT00H00M29S,037201_037250,Young adult woman using mobile phone outdoors against city bridge
24263360,https://ak.picdn.net/shutterstock/videos/24263360/preview/stock-footage-camera-slides-over-fresh-uncooked-spaghetti-pasta-great-view-from-above.mp4,PT00H00M10S,096251_096300,Camera slides over fresh uncooked spaghetti pasta - great view from above
18830333,https://ak.picdn.net/shutterstock/videos/18830333/preview/stock-footage-hand-drawn-snowflakes-with-snow-snowflakes-background.mp4,PT00H00M07S,131251_131300,Hand drawn snowflakes with snow. snowflakes background.
21398965,https://ak.picdn.net/shutterstock/videos/21398965/preview/stock-footage-hong-kong-timelapse-day-to-night.mp4,PT00H00M10S,041401_041450,Hong kong timelapse. day to night.
1055285114,https://ak.picdn.net/shutterstock/videos/1055285114/preview/stock-footage-abstract-background-with-colorful-corrugated-rainbow-gradients-abstract-blurred-backgrounds-move.mp4,PT00H00M20S,086601_086650,Abstract background with colorful corrugated rainbow gradients. abstract blurred backgrounds move smoothly. purple pink blue green yellow ultraviolet
19817302,https://ak.picdn.net/shutterstock/videos/19817302/preview/stock-footage-by-the-buffalo-herds-of-the-southwest-have-been-exterminated-by-white-hunters-as-depicted-in.mp4,PT00H00M40S,092001_092050,"By 1875, the buffalo herds of the southwest have been exterminated by white hunters (as depicted in 1966). (1960s)"
1031433509,https://ak.picdn.net/shutterstock/videos/1031433509/preview/stock-footage-quadcopter-flight-over-the-mountain-valley-view-of-the-green-fields-rooftops-of-a-little-village.mp4,PT00H00M38S,003651_003700,"Quadcopter flight over the mountain valley. view of the green fields, rooftops of a little village and its winding roads with cars and other transportation traveling on the road"
1014345743,https://ak.picdn.net/shutterstock/videos/1014345743/preview/stock-footage-film-with-several-sequences-shows-how-raspberries-are-juiced-sweetened-boiled-and-stuffed-into.mp4,PT00H00M57S,014801_014850,"Film with several sequences shows how raspberries are juiced, sweetened, boiled and stuffed into glasses in different steps. trimmed movie. text: raspberry jelly"
5052209,https://ak.picdn.net/shutterstock/videos/5052209/preview/stock-footage-wind-turbine-mills-park-making-electic-energy-from-wind.mp4,PT00H00M30S,117301_117350,Wind turbine mills park making electic energy from wind
29465359,https://ak.picdn.net/shutterstock/videos/29465359/preview/stock-footage-follow-me-shot-of-young-woman-pull-her-boyfriend-on-the-sea-shore-girl-holding-male-hand-and.mp4,PT00H00M13S,096801_096850,Follow me shot of young woman pull her boyfriend on the sea shore. girl holding male hand and running on tropical exotic beach to the ocean. summer vacation or holiday. point of view. pov slow motion
12424382,https://ak.picdn.net/shutterstock/videos/12424382/preview/stock-footage-london-uk-circa-vertical-tilt-shot-of-westminster-abby-with-bus-and-pedestrians-in.mp4,PT00H00M21S,097101_097150,"London, uk circa 2012: vertical tilt shot of westminster abby, with bus and pedestrians in foreground"
1038867242,https://ak.picdn.net/shutterstock/videos/1038867242/preview/stock-footage-flying-over-the-rocky-terrain-on-a-sunny-day-on-top-of-a-dense-forest-a-plain-is-visible-in-the.mp4,PT00H00M19S,025901_025950,Flying over the rocky terrain on a sunny day. on top of a dense forest. a plain is visible in the distance.
1008399991,https://ak.picdn.net/shutterstock/videos/1008399991/preview/stock-footage-monkey-eating-corn-in-the-jungle-close-up-thailand.mp4,PT00H00M18S,047701_047750,Monkey eating corn in the jungle. close-up. thailand.
1040442710,https://ak.picdn.net/shutterstock/videos/1040442710/preview/stock-footage-close-up-of-high-handshake-of-two-male-caucasian-workers-wearing-blue-working-gloves-strong.mp4,PT00H00M06S,051851_051900,Close-up of high handshake of two male caucasian workers wearing blue working gloves. strong muscular builders at the construction site.
1059136610,https://ak.picdn.net/shutterstock/videos/1059136610/preview/stock-footage-it-is-a-centered-view-surrounded-by-a-waterfall-of-the-navaluenga-river-in-avila-the-video-is.mp4,PT00H00M09S,075001_075050,"It is a centered view, surrounded by a waterfall of the navaluenga river in avila. the video is beautiful to see the river flow."
1038558848,https://ak.picdn.net/shutterstock/videos/1038558848/preview/stock-footage-portrait-of-young-girl-with-blonde-hair-blue-eyes-wearing-black-hat-and-coat-background-of.mp4,PT00H00M06S,049251_049300,"Portrait of young girl with blonde hair, blue eyes, wearing black hat and coat. background of ultramarine sky."
1006670893,https://ak.picdn.net/shutterstock/videos/1006670893/preview/stock-footage-animation-of-flashing-light-bulbs-for-projectors-behind-a-metal-lattice-on-wall-for-stage-lights.mp4,PT00H00M20S,146551_146600,Animation of flashing light bulbs for projectors behind a metal lattice on wall for stage lights. animation of seamless loop.
11721569,https://ak.picdn.net/shutterstock/videos/11721569/preview/stock-footage-aerial-united-states-laramie.mp4,PT00H00M22S,177751_177800,Aerial united states-laramie 2012
32642206,https://ak.picdn.net/shutterstock/videos/32642206/preview/stock-footage-markham-ontario-canada-november-car-accident-in-dark-city-intersection-with-police-and-at.mp4,PT00H00M14S,104251_104300,"Markham, ontario, canada november 2017 car accident in dark city intersection with police and at scene at night"
1042494730,https://ak.picdn.net/shutterstock/videos/1042494730/preview/stock-footage-black-industry-factory-frustrated-worker-in-helmet-bangs-his-head-against-the-wall-negative-upset.mp4,PT00H00M30S,032801_032850,Black industry factory frustrated worker in helmet bangs his head against the wall. negative upset person lost job and has no money
